time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error
2384,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87147,0.891853,0.875117,0.0,0.87147,0.891853,0.0,0.0,0.0,0.0,0.8751165491102898,4.508897102351028e-07
2385,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87147,0.891853,0.875117,0.0,0.87147,0.891853,0.0,0.0,0.0,0.0,0.8751165491102898,4.508897102351028e-07
2386,0.0,0.0,109.87,0.0,0.56,784.0,893.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87147,0.891853,0.875117,0.0,0.87147,0.891853,0.0,0.0,0.0,0.0,0.8751165491102898,4.508897102351028e-07
2387,0.5555555555555556,0.16,109.88,0.0,1.36,1904.0,2014.04,1216.21,1216.21,0.0,128.1075,2.7027,0.0,3.0209,0.3182,0.87147,0.891853,0.875117,0.0,0.87147,0.891853,1216.2150000000001,0.0,-0.005000000000109139,0.0,0.8751165491102898,4.508897102351028e-07
2388,1.916666666666667,1.86,109.95,0.0,1.08,1512.0,1623.81,3382.93,3382.93,-0.0,356.3353,7.5176,-0.0,8.4027,0.8851,0.871446,0.891853,0.875097,0.0,0.871446,0.891853,3382.92,-0.0,0.009999999999763531,0.0,0.8750968427460966,1.5725390345444623e-07
2389,3.0,4.55,110.07,0.0,0.42,588.0,702.62,2291.15,2291.15,-0.0,241.3345,5.0914,-0.0,5.6909,0.5994,0.871377,0.891853,0.875041,0.0,0.871377,0.891853,2291.13,-0.0,0.01999999999998181,0.0,0.8750401869490406,8.130509593362589e-07
2390,3.416666666666667,5.9,110.13,0.0,0.56,784.0,900.03,3342.5,3342.5,-0.0,352.0767,7.4278,-0.0,8.3023,0.8745,0.871331,0.891853,0.875002,0.0,0.871331,0.891853,3342.51,-0.0,-0.010000000000218279,0.0,0.87500241641767,-4.1641767001276975e-07
2391,3.972222222222222,7.97,110.22,0.0,1.5,2100.0,2218.19,9577.33,9577.33,-0.0,1008.8121,21.283,-0.0,23.7887,2.5057,0.871263,0.891853,0.874947,0.0,0.871263,0.891853,9577.35,-0.0,-0.020000000000436557,0.0,0.8749465817191222,4.182808778230296e-07
2392,5.472222222222222,15.13,110.53,0.0,0.42,588.0,713.66,4244.9,4244.9,0.0,447.1295,9.4331,0.0,10.5437,1.1106,0.871069,0.891853,0.874787,0.0,0.871069,0.891853,4244.8949999999995,0.0,0.005000000000109139,0.0,0.8747872886085593,-2.886085592734844e-07
2393,5.888888888888888,17.52,110.63,0.0,0.69,966.0,1094.15,7003.62,7003.62,0.0,737.7146,15.5636,0.0,17.396,1.8324,0.870983,0.891853,0.874717,0.0,0.870983,0.891853,7003.62,0.0,0.0,0.0,0.8747166741368665,3.258631334768225e-07
2394,6.583333333333333,21.9,110.82,0.0,1.22,1708.0,1840.72,13171.82,12600.0,571.82,1327.2,28.0,1.4203,32.7169,3.2966,0.870841,0.891853,0.8746,-3.410605131648481e-13,0.870841,0.891853,12600.0,571.81278,0.0,0.007220000000074833,0.8746000781487224,-7.814872238220971e-08
2395,7.805555555555555,30.79,111.21,0.0,0.81,1134.0,1276.0,10825.97,10825.97,-0.0,1140.3355,24.0577,-0.0,26.8901,2.8324,0.870586,0.8918,0.874381,0.0,0.870586,0.8918,10825.965,-0.0,0.004999999999199645,0.0,0.874381216250095,-2.1625009505310544e-07
2396,8.61111111111111,37.47,111.5,0.0,0.14,196.0,344.97,3228.89,3228.89,-0.0,340.1097,7.1753,-0.0,8.0201,0.8448,0.870367,0.8918,0.874201,0.0,0.870367,0.8918,3228.885,-0.0,0.004999999999654392,0.0,0.8742013956768308,-3.956768307444847e-07
2397,8.75,38.69,111.55,0.0,0.42,588.0,738.24,7021.3,7021.3,0.0,739.5769,15.6029,0.0,17.4399,1.837,0.870301,0.8918,0.874147,0.0,0.870301,0.8918,7021.305,0.0,-0.005000000000109139,0.0,0.8741472031752991,-2.0317529914049004e-07
2398,9.166666666666666,42.46,111.72,0.0,0.28,392.0,546.18,5442.01,5442.01,-0.0,573.2251,12.0934,-0.0,13.5172,1.4238,0.870159,0.8918,0.874031,0.0,0.870159,0.8918,5442.030000000001,-0.0,-0.020000000000436557,0.0,0.8740306071871551,3.928128449182111e-07
2399,9.444444444444445,45.07,111.83,0.0,-0.83,-1162.0,-1005.1,-8733.2,-6300.0,-2433.2,-663.6,-14.0,-6.0437,-21.692,-1.6483,0.870049,0.8918,0.87394,-9.094947017729282e-13,0.870049,0.8918,-6300.0,-2433.1936200000005,0.0,-0.006379999999353458,0.8739402863512689,-2.8635126880782735e-07
2400,8.61111111111111,37.47,111.5,0.0,-1.92,-2688.0,-2539.03,-20114.76,-6300.0,-13814.76,-663.6,-14.0,-34.3139,-49.9621,-1.6483,0.870176,0.892026,0.874085,1.8189894035458565e-12,0.870176,0.892026,-6300.0,-13814.77614,0.0,0.01613999999972293,0.8740849975989713,2.401028709186903e-09
2401,6.694444444444445,22.65,110.86,0.0,-2.31,-3234.0,-3100.49,-19095.58,-6300.0,-12795.58,-663.6,-14.0,-31.7824,-47.4307,-1.6483,0.870304,0.893311,0.87442,-1.8189894035458565e-12,0.870304,0.893311,-6300.0,-12795.59424,0.0,0.014240000000427244,0.8744199866251503,1.3374849672231903e-08
2402,4.388888888888889,9.73,110.3,0.0,-1.39,-1946.0,-1825.97,-7372.86,-6300.0,-1072.86,-663.6,-14.0,-2.6648,-18.3131,-1.6483,0.870432,0.894501,0.874738,2.2737367544323206e-13,0.870432,0.894501,-6300.0,-1072.84848,0.0,-0.011519999999791253,0.8747379800095946,1.9990405442094072e-08
2403,3.0,4.55,110.07,0.0,-1.22,-1708.0,-1593.38,-4397.73,-4397.73,0.0,-463.2276,-9.7727,0.0,-10.9233,-1.1506,0.870559,0.894601,0.87486,0.0,0.870559,0.894601,-4397.715,0.0,-0.014999999999417923,0.0,0.874860149669312,-1.496693120550674e-07
2404,1.777777777777778,1.6,109.94,0.0,-1.08,-1512.0,-1400.46,-2290.53,-2290.53,0.0,-241.2692,-5.0901,0.0,-5.6893,-0.5993,0.870648,0.894601,0.874933,0.0,0.870648,0.894601,-2290.5449999999996,0.0,0.014999999999417923,0.0,0.8749332274365291,-2.2743652916545898e-07
2405,0.6944444444444444,0.24,109.88,0.0,-0.28,-392.0,-281.88,-180.09,-180.09,0.0,-18.9695,-0.4002,0.0,-0.4473,-0.0471,0.870695,0.894601,0.874972,0.0,0.870695,0.894601,-180.09,0.0,0.0,0.0,0.8749718190664078,1.8093359221982297e-07
2406,0.4166666666666666,0.09,109.88,0.0,-0.42,-588.0,-478.03,-183.25,-183.25,-0.0,-19.3023,-0.4072,-0.0,-0.4552,-0.0479,0.870698,0.894601,0.874975,0.0,0.870698,0.894601,-183.24,-0.0,-0.009999999999990905,0.0,0.8749742823619319,7.176380680817829e-07
2407,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870702,0.894601,0.874978,0.0,0.870702,0.894601,0.0,0.0,0.0,0.0,0.8749775667559642,4.3324403586897375e-07
2408,0.0,0.0,109.87,0.0,0.14,196.0,305.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870702,0.894601,0.874978,0.0,0.870702,0.894601,0.0,0.0,0.0,0.0,0.8749775667559642,4.3324403586897375e-07
2409,0.1388888888888889,0.01,109.87,0.0,1.64,2296.0,2405.88,363.21,363.21,0.0,38.2581,0.8071,0.0,0.9022,0.095,0.870702,0.894601,0.874978,0.0,0.870702,0.894601,363.195,0.0,0.014999999999986358,0.0,0.8749775667559642,4.3324403586897375e-07
2410,1.777777777777778,1.6,109.94,0.0,2.06,2884.0,2995.54,5788.48,5788.48,-0.0,609.7199,12.8633,-0.0,14.3777,1.5145,0.870695,0.894601,0.874972,0.0,0.870695,0.894601,5788.485000000001,-0.0,-0.005000000001018634,0.0,0.8749718190664078,1.8093359221982297e-07
2411,3.833333333333333,7.43,110.19,0.0,1.5,2100.0,2217.62,9240.09,9240.09,-0.0,973.2895,20.5335,-0.0,22.951,2.4175,0.870577,0.894601,0.874875,0.0,0.870577,0.894601,9240.075,-0.0,0.014999999999417923,0.0,0.8748749294424571,7.055754280838045e-08
2412,5.333333333333333,14.37,110.5,0.0,0.0,0.0,124.87,723.88,723.88,0.0,76.2487,1.6086,0.0,1.798,0.1894,0.87039,0.894601,0.874722,0.0,0.87039,0.894601,723.87,0.0,0.009999999999990905,0.0,0.8747213840214506,6.159785493897729e-07
2413,5.333333333333333,14.37,110.5,0.0,0.56,784.0,908.87,5268.82,5268.82,-0.0,554.9824,11.7085,-0.0,13.087,1.3785,0.870376,0.894601,0.874709,0.0,0.870376,0.894601,5268.825000000001,-0.0,-0.005000000001018634,0.0,0.8747098886423378,-8.88642337826262e-07
2414,5.888888888888888,17.52,110.63,0.0,0.42,588.0,716.15,4584.05,4584.05,0.0,482.8533,10.1868,0.0,11.3861,1.1993,0.870269,0.894601,0.874622,0.0,0.870269,0.894601,4584.0599999999995,0.0,-0.009999999999308784,0.0,0.8746220311019758,-3.1101975772607204e-08
2415,6.305555555555555,20.09,110.75,0.0,0.67,938.0,1068.84,7325.68,7325.68,-0.0,771.6383,16.2793,-0.0,18.1959,1.9166,0.870176,0.894601,0.874546,0.0,0.870176,0.894601,7325.6849999999995,-0.0,-0.004999999999199645,0.0,0.8745456689407265,3.310592735505935e-07
2416,6.972222222222222,24.56,110.94,0.0,0.97,1358.0,1493.5,11318.49,11318.49,0.0,1192.2143,25.1522,0.0,28.1135,2.9613,0.870028,0.894601,0.874424,0.0,0.870028,0.894601,11318.49,0.0,0.0,0.0,0.8744241463615343,-1.4636153433666976e-07
2417,7.944444444444445,31.89,111.26,0.0,1.36,1904.0,2047.15,17677.68,12600.0,5077.68,1327.2,28.0,12.6122,43.9088,3.2966,0.869798,0.894601,0.874235,0.0,0.869798,0.894601,12600.0,5077.67172,0.0,0.008280000000013388,0.8742352937046812,-2.9370468124234606e-07
2418,9.305555555555555,43.76,111.77,0.0,0.97,1358.0,1513.53,15308.96,12600.0,2708.96,1327.2,28.0,6.7287,38.0252,3.2966,0.869543,0.894129,0.873941,-9.094947017729282e-13,0.869543,0.894129,12600.0,2708.97462,0.0,-0.014619999999922584,0.8739414720809294,-4.720809294589401e-07
2419,10.27777777777778,53.38,112.19,0.0,0.25,350.0,515.57,5759.68,5759.68,-0.0,606.6863,12.7993,-0.0,14.3062,1.5069,0.869288,0.893877,0.873687,0.0,0.869288,0.893877,5759.685,-0.0,-0.005000000000109139,0.0,0.8736870087854052,-8.78540518112203e-09
2420,10.52777777777778,56.01,112.31,0.0,0.83,1162.0,1330.32,15223.16,12600.0,2623.16,1327.2,28.0,6.5155,37.8121,3.2966,0.869171,0.893877,0.873591,0.0,0.869171,0.893877,12600.0,2623.1403000000005,0.0,0.019699999999374995,0.8735909402599629,5.974003713937748e-08
2421,11.36111111111111,65.22,112.71,0.0,0.97,1358.0,1535.93,18967.25,12600.0,6367.25,1327.2,28.0,15.8153,47.1119,3.2966,0.868916,0.893633,0.873338,0.0,0.868916,0.893633,12600.0,6367.239780000001,0.0,0.010219999999208085,0.8733379081763741,9.182362581405812e-08
2422,12.33333333333333,76.86,113.21,0.0,0.81,1134.0,1324.07,17750.22,12600.0,5150.22,1327.2,28.0,12.7924,44.089,3.2966,0.86866,0.893041,0.873022,9.094947017729282e-13,0.86866,0.893041,12600.0,5150.220240000001,0.0,-0.00024000000030355295,0.8730217972750811,2.0272491885187094e-07
2423,13.13888888888889,87.23,113.67,0.0,0.97,1358.0,1558.9,22263.27,12600.0,9663.27,1327.2,28.0,24.0022,55.2987,3.2966,0.868405,0.892562,0.872727,0.0,0.868405,0.892562,12600.0,9663.28572,0.0,-0.015719999999419088,0.8727267233408856,2.7665911439545e-07
2424,14.11111111111111,100.62,114.25,0.0,0.39,546.0,760.87,11670.35,11670.35,0.0,1229.2769,25.9341,0.0,28.9875,3.0533,0.86815,0.891663,0.872356,0.0,0.86815,0.891663,11670.345000000001,0.0,0.004999999999199645,0.0,0.8723565107800738,-5.107800737924606e-07
2425,14.5,106.24,114.49,0.0,-0.25,-350.0,-129.27,-1724.47,-1724.47,-0.0,-181.6442,-3.8322,-0.0,-4.2833,-0.4512,0.867913,0.891663,0.872162,0.0,0.867913,0.891663,-1724.49,-0.0,0.01999999999998181,0.0,0.8721619104336646,8.956633534840108e-08
2426,14.25,102.61,114.33,0.0,-0.69,-966.0,-749.06,-9820.17,-6300.0,-3520.17,-663.6,-14.0,-8.7436,-24.3919,-1.6483,0.867948,0.891663,0.872191,0.0,0.867948,0.891663,-6300.0,-3520.1733600000007,0.0,0.0033600000006117625,0.8721906488814465,3.5111855356539934e-07
2427,13.55555555555555,92.85,113.91,0.0,0.0,0.0,206.76,3046.47,3046.47,0.0,320.8948,6.7699,0.0,7.567,0.7971,0.868076,0.89199,0.872354,0.0,0.868076,0.89199,3046.455,0.0,0.01499999999987267,0.0,0.8723542502783433,-2.5027834338331445e-07
2428,13.55555555555555,92.85,113.91,0.0,0.56,784.0,990.76,14598.15,12600.0,1998.15,1327.2,28.0,4.9631,36.2597,3.2966,0.868014,0.89199,0.872304,-4.547473508864641e-13,0.868014,0.89199,12600.0,1998.14406,0.0,0.005940000000009604,0.8723033421708438,6.57829156147649e-07
2429,14.11111111111111,100.62,114.25,0.0,0.0,0.0,214.87,3295.71,3295.71,0.0,347.1481,7.3238,0.0,8.1861,0.8623,0.867759,0.891805,0.872061,0.0,0.867759,0.891805,3295.71,0.0,0.0,0.0,0.8720608652752798,1.3472472015774173e-07
2430,14.11111111111111,100.62,114.25,0.0,-0.97,-1358.0,-1143.13,-14840.36,-6300.0,-8540.36,-663.6,-14.0,-21.213,-36.8613,-1.6483,0.867692,0.891805,0.872006,0.0,0.867692,0.891805,-6300.0,-8540.3538,0.0,-0.006199999999807915,0.8720058516752401,1.4832475980774973e-07
2431,13.13888888888889,87.23,113.67,0.0,-1.92,-2688.0,-2487.1,-30063.51,-6300.0,-23763.51,-663.6,-14.0,-59.0251,-74.6734,-1.6483,0.86782,0.892599,0.872253,0.0,0.86782,0.892599,-6300.0,-23763.50526,0.0,-0.00473999999667285,0.8722530000688746,-6.887468373406591e-11
2432,11.22222222222222,63.64,112.64,0.0,-3.14,-4396.0,-4219.72,-43566.27,-6300.0,-37266.27,-663.6,-14.0,-92.564,-108.2123,-1.6483,0.867947,0.894809,0.872753,0.0,0.867947,0.894809,-6300.0,-37266.2664,0.0,-0.003599999996367842,0.8727526518765935,3.4812340654610807e-07
2433,8.083333333333334,33.02,111.31,0.0,-1.5,-2100.0,-1955.67,-14543.66,-6300.0,-8243.66,-663.6,-14.0,-20.4761,-36.1243,-1.6483,0.868075,0.898274,0.873478,0.0,0.868075,0.898274,-6300.0,-8243.67786,0.0,0.017859999999927823,0.87347764615521,3.5384479002420477e-07
2434,6.583333333333333,21.9,110.82,0.0,0.39,546.0,678.72,4856.78,4856.78,-0.0,511.5808,10.7928,-0.0,12.0635,1.2707,0.868203,0.899041,0.87372,0.0,0.868203,0.899041,4856.76,-0.0,0.019999999999527063,0.0,0.8737199642085619,3.579143814658181e-08
2435,6.972222222222222,24.56,110.94,0.0,0.56,784.0,919.5,6968.43,6968.43,-0.0,734.008,15.4854,-0.0,17.3086,1.8232,0.868104,0.899041,0.873639,0.0,0.868104,0.899041,6968.43,-0.0,0.0,0.0,0.8736386754562644,3.2454373566359607e-07
2436,7.527777777777778,28.63,111.12,0.0,0.56,784.0,923.75,7558.46,7558.46,0.0,796.1578,16.7966,0.0,18.7741,1.9775,0.867963,0.899041,0.873523,0.0,0.867963,0.899041,7558.47,0.0,-0.010000000000218279,0.0,0.8735229005666285,9.943337153650589e-08
2437,8.083333333333334,33.02,111.31,0.0,1.22,1708.0,1852.33,16275.0,12600.0,3675.0,1327.2,28.0,9.1282,40.4247,3.2966,0.86781,0.899041,0.873397,0.0,0.86781,0.899041,12600.0,3675.01332,0.0,-0.013320000000021537,0.8733972724948958,-2.724948958698903e-07
2438,9.305555555555555,43.76,111.77,0.0,0.83,1162.0,1317.53,13326.47,12600.0,726.47,1327.2,28.0,1.8044,33.101,3.2966,0.867555,0.898699,0.873126,-6.821210263296962e-13,0.867555,0.898699,12600.0,726.45144,0.0,0.018559999999979482,0.8731267080650967,-7.080650967772328e-07
2439,10.13888888888889,51.94,112.13,0.0,0.67,938.0,1102.07,12145.4,12145.4,-0.0,1279.3155,26.9898,-0.0,30.1674,3.1776,0.867299,0.898631,0.872905,0.0,0.867299,0.898631,12145.41,-0.0,-0.010000000000218279,0.0,0.8729043415455822,6.584544178789287e-07
2440,10.80555555555556,59.0,112.44,0.0,0.83,1162.0,1333.44,15661.48,12600.0,3061.48,1327.2,28.0,7.6043,38.9008,3.2966,0.867053,0.898631,0.872703,-4.547473508864641e-13,0.867053,0.898631,12600.0,3061.4911800000004,0.0,-0.011180000000422297,0.8727023513126003,6.486873996847109e-07
2441,11.63888888888889,68.45,112.85,0.0,0.81,1134.0,1315.3,16639.82,12600.0,4039.82,1327.2,28.0,10.0343,41.3309,3.2966,0.866798,0.898347,0.872442,-4.547473508864641e-13,0.866798,0.898347,12600.0,4039.80918,0.0,0.010819999999966967,0.872442163169334,-1.6316933393323296e-07
2442,12.44444444444444,78.25,113.28,0.0,0.83,1162.0,1353.53,18308.62,12600.0,5708.62,1327.2,28.0,14.1794,45.476,3.2966,0.866543,0.897971,0.872165,-9.094947017729282e-13,0.866543,0.897971,12600.0,5708.62644,0.0,-0.006440000000111468,0.8721655160888087,-5.160888086885862e-07
2443,13.27777777777778,89.09,113.75,0.0,0.83,1162.0,1364.84,19697.87,12600.0,7097.87,1327.2,28.0,17.6301,48.9267,3.2966,0.866287,0.89744,0.871861,-9.094947017729282e-13,0.866287,0.89744,12600.0,7097.8782599999995,0.0,-0.008259999999609136,0.8718603181785243,6.818214757231544e-07
2444,14.11111111111111,100.62,114.25,0.0,0.67,938.0,1152.87,17682.91,12600.0,5082.91,1327.2,28.0,12.6252,43.9218,3.2966,0.866032,0.89678,0.871533,0.0,0.866032,0.89678,12600.0,5082.90552,0.0,0.004479999999603024,0.871532863074287,1.3692571299017686e-07
2445,14.77777777777778,110.35,114.67,0.0,0.42,588.0,813.02,13059.38,12600.0,459.38,1327.2,28.0,1.141,32.4376,3.2966,0.865777,0.896307,0.871239,-7.958078640513122e-13,0.865777,0.896307,12600.0,459.3666,0.0,0.013399999999990087,0.8712388625490433,1.3745095672756946e-07
2446,15.19444444444444,116.66,114.95,0.0,-0.14,-196.0,35.61,588.12,588.12,0.0,61.9486,1.3069,0.0,1.4608,0.1539,0.865522,0.896265,0.871022,0.0,0.865522,0.896265,588.105,0.0,0.014999999999986358,0.0,0.8710219685668273,3.143317262033207e-08
2447,15.05555555555556,114.54,114.85,0.0,0.14,196.0,425.39,6961.39,6961.39,-0.0,733.2664,15.4698,-0.0,17.2911,1.8213,0.86551,0.896265,0.871012,0.0,0.86551,0.896265,6961.41,-0.0,-0.019999999999527063,0.0,0.8710121153847307,-1.1538473065897392e-07
2448,15.19444444444444,116.66,114.95,0.0,0.14,196.0,427.61,7062.28,7062.28,0.0,743.8935,15.694,0.0,17.5417,1.8477,0.865369,0.896265,0.870896,0.0,0.865369,0.896265,7062.3,0.0,-0.020000000000436557,0.0,0.8708963404950948,-3.404950947860641e-07
2449,15.33333333333333,118.8,115.04,0.0,0.42,588.0,821.84,13697.34,12600.0,1097.34,1327.2,28.0,2.7256,34.0222,3.2966,0.865225,0.896265,0.870778,2.2737367544323206e-13,0.865225,0.896265,12600.0,1097.32656,0.0,0.01343999999994594,0.8707781023099346,-1.0230993452431392e-07
2450,15.75,125.35,115.32,0.0,0.14,196.0,436.67,7475.6,7475.6,-0.0,787.4299,16.6124,-0.0,18.5683,1.9559,0.86497,0.896163,0.870551,0.0,0.86497,0.896163,7475.580000000001,-0.0,0.019999999999527063,0.0,0.870550474238202,5.257617979870233e-07
2451,15.88888888888889,127.57,115.42,0.0,0.0,0.0,242.99,4196.57,4196.57,0.0,442.0387,9.3257,0.0,10.4237,1.098,0.864819,0.896163,0.870426,0.0,0.864819,0.896163,4196.565,0.0,0.005000000000109139,0.0,0.8704264883634856,-4.883634855401553e-07
2452,15.88888888888889,127.57,115.42,0.0,0.14,196.0,438.99,7581.59,7581.59,-0.0,798.5941,16.848,-0.0,18.8316,1.9836,0.864734,0.896163,0.870356,0.0,0.864734,0.896163,7581.599999999999,-0.0,-0.009999999999308784,0.0,0.8703566949903007,-6.949903006425728e-07
2453,16.02777777777778,129.81,115.52,0.0,-0.14,-196.0,49.33,859.4,859.4,-0.0,90.5235,1.9098,-0.0,2.1346,0.2248,0.86458,0.896163,0.87023,0.0,0.86458,0.896163,859.41,-0.0,-0.009999999999990905,0.0,0.87023024582006,-2.458200600852223e-07
2454,15.88888888888889,127.57,115.42,0.0,0.0,0.0,242.99,4196.57,4196.57,0.0,442.0387,9.3257,0.0,10.4237,1.098,0.864563,0.896163,0.870216,0.0,0.864563,0.896163,4196.565,0.0,0.005000000000109139,0.0,0.870216287145423,-2.871454229946835e-07
2455,15.88888888888889,127.57,115.42,0.0,-0.14,-196.0,46.99,811.54,811.54,0.0,85.4822,1.8034,0.0,2.0157,0.2123,0.864478,0.896163,0.870146,0.0,0.864478,0.896163,811.53,0.0,0.009999999999990905,0.0,0.8701464937722383,-4.937722383191456e-07
2456,15.75,125.35,115.32,0.0,0.0,0.0,240.67,4120.16,4120.16,0.0,433.9902,9.1559,0.0,10.2339,1.078,0.864461,0.896163,0.870133,0.0,0.864461,0.896163,4120.155000000001,0.0,0.004999999999199645,0.0,0.8701325350976014,4.6490239868912653e-07
2457,15.75,125.35,115.32,0.0,-0.14,-196.0,44.67,764.73,764.73,0.0,80.5516,1.6994,0.0,1.8995,0.2001,0.864378,0.896163,0.870064,0.0,0.864378,0.896163,764.73,0.0,0.0,0.0,0.8700643839214327,-3.83921432756118e-07
2458,15.61111111111111,123.15,115.23,0.0,-0.42,-588.0,-349.62,-5021.32,-5021.32,0.0,-528.9124,-11.1585,0.0,-12.4722,-1.3137,0.864362,0.896163,0.870051,0.0,0.864362,0.896163,-5021.325,0.0,0.005000000000109139,0.0,0.8700512463453037,-2.463453037115926e-07
2459,15.19444444444444,116.66,114.95,0.0,0.0,0.0,231.61,3825.21,3825.21,0.0,402.9221,8.5005,0.0,9.5013,1.0008,0.864464,0.896163,0.870135,0.0,0.864464,0.896163,3825.2250000000004,0.0,-0.015000000000327418,0.0,0.8701349983931256,1.6068744113084676e-09
2460,15.19444444444444,116.66,114.95,0.0,-0.69,-966.0,-734.39,-10265.96,-6300.0,-3965.96,-663.6,-14.0,-9.8509,-25.4992,-1.6483,0.864386,0.896163,0.870071,9.094947017729282e-13,0.864386,0.896163,-6300.0,-3965.97234,0.0,0.012339999999767315,0.8700709527094972,4.729050284701941e-08
2461,14.5,106.24,114.49,0.0,-0.94,-1316.0,-1095.27,-14610.91,-6300.0,-8310.91,-663.6,-14.0,-20.6431,-36.2914,-1.6483,0.864514,0.896532,0.870242,0.0,0.864514,0.896532,-6300.0,-8310.91206,0.0,0.0020600000007107155,0.8702420679690556,-6.796905560602085e-08
2462,13.55555555555555,92.85,113.91,0.0,-1.36,-1904.0,-1697.24,-21166.47,-6300.0,-14866.47,-663.6,-14.0,-36.9262,-52.5744,-1.6483,0.864642,0.897304,0.870485,-1.8189894035458565e-12,0.864642,0.897304,-6300.0,-14866.488120000002,0.0,0.018120000002454617,0.8704852805298674,-2.805298674468659e-07
2463,12.19444444444444,75.14,113.14,0.0,-0.14,-196.0,-7.72,-86.61,-86.61,0.0,-9.1229,-0.1925,0.0,-0.2151,-0.0227,0.864769,0.898687,0.870837,0.0,0.864769,0.898687,-86.625,0.0,0.015000000000000568,0.0,0.8708369808037487,1.919625125523794e-08
2464,12.05555555555556,73.44,113.07,0.0,0.28,392.0,578.51,7580.72,7580.72,0.0,798.5025,16.846,0.0,18.8294,1.9834,0.864771,0.898687,0.870839,0.0,0.864771,0.898687,7580.7,0.0,0.020000000000436557,0.0,0.8708386230007648,3.769992352742335e-07
2465,12.33333333333333,76.86,113.21,0.0,-0.28,-392.0,-201.93,-2291.23,-2291.23,0.0,-241.3429,-5.0916,0.0,-5.6911,-0.5995,0.864618,0.898687,0.870713,0.0,0.864618,0.898687,-2291.22,0.0,-0.010000000000218279,0.0,0.8707129949290323,5.070967645792734e-09
2466,12.05555555555556,73.44,113.07,0.0,-1.39,-1946.0,-1759.49,-19514.7,-6300.0,-13214.7,-663.6,-14.0,-32.8234,-48.4717,-1.6483,0.864664,0.898687,0.870751,0.0,0.864664,0.898687,-6300.0,-13214.700840000001,0.0,0.000840000000607688,0.8707507654604029,2.3453959718811035e-07
2467,10.66666666666667,57.49,112.37,0.0,-1.08,-1512.0,-1342.14,-13170.87,-6300.0,-6870.87,-663.6,-14.0,-17.0662,-32.7145,-1.6483,0.864792,0.899916,0.871075,-9.094947017729282e-13,0.864792,0.899916,-6300.0,-6870.85212,0.0,-0.017880000000332075,0.8710757360030329,-7.360030328529277e-07
2468,9.583333333333334,46.41,111.89,0.0,-0.28,-392.0,-233.7,-2060.45,-2060.45,-0.0,-217.0341,-4.5788,-0.0,-5.1179,-0.5391,0.864919,0.900555,0.871294,0.0,0.864919,0.900555,-2060.46,-0.0,0.010000000000218279,0.0,0.8712943335669081,-3.3356690809505096e-07
2469,9.305555555555555,43.76,111.77,0.0,0.14,196.0,351.53,3555.63,3555.63,-0.0,374.5264,7.9014,-0.0,8.8317,0.9303,0.864961,0.900555,0.871329,0.0,0.864961,0.900555,3555.63,-0.0,0.0,0.0,0.8713288197042465,1.8029575354905347e-07
2470,9.444444444444445,45.07,111.83,0.0,0.97,1358.0,1514.9,15551.51,12600.0,2951.51,1327.2,28.0,7.3311,38.6277,3.2966,0.864889,0.900555,0.87127,0.0,0.864889,0.900555,12600.0,2951.50086,0.0,0.009140000000115833,0.8712697006116664,2.9938833356890626e-07
2471,10.41666666666667,54.83,112.26,0.0,1.22,1708.0,1875.09,21230.64,12600.0,8630.64,1327.2,28.0,21.4373,52.7338,3.2966,0.864634,0.90028,0.871011,0.0,0.864634,0.90028,12600.0,8630.656980000002,0.0,-0.01698000000214961,0.8710111225818277,-1.225818276884283e-07
2472,11.63888888888889,68.45,112.85,0.0,1.08,1512.0,1693.3,21421.88,12600.0,8821.88,1327.2,28.0,21.9123,53.2088,3.2966,0.864378,0.899478,0.870658,1.8189894035458565e-12,0.864378,0.899478,12600.0,8821.89198,0.0,-0.011980000001130975,0.8706574423672264,5.576327736234177e-07
2473,12.72222222222222,81.79,113.43,0.0,0.97,1358.0,1553.22,21478.71,12600.0,8878.71,1327.2,28.0,22.0534,53.35,3.2966,0.864123,0.898657,0.870301,0.0,0.864123,0.898657,12600.0,8878.698840000001,0.0,0.011159999998199055,0.8703011841227861,-1.8412278612878197e-07
2474,13.69444444444444,94.77,113.99,0.0,-0.28,-392.0,-183.24,-2308.62,-2308.62,0.0,-243.1746,-5.1303,0.0,-5.7343,-0.604,0.863868,0.897832,0.869944,0.0,0.863868,0.897832,-2308.635,0.0,0.015000000000327418,0.0,0.8699442102723781,-2.1027237806503507e-07
