time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS
1339,17.83333333333333,160.7,116.86,0.0,0.28,392.0,669.56,12978.79,12600.0,378.79,1327.2,28.0,0.9409,32.2374,3.2966,0.951412,0.97767,0.95611
1340,18.11111111111111,165.75,117.08,0.0,0.0,0.0,282.83,5567.79,5567.79,-0.0,586.4739,12.3729,-0.0,13.8296,1.4567,0.951157,0.977634,0.955894
1341,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.951044,0.977634,0.955801
1342,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.950853,0.977634,0.955644
1343,18.38888888888889,170.87,117.3,0.0,0.0,0.0,288.17,5759.92,5759.92,0.0,606.7116,12.7998,0.0,14.3068,1.507,0.950659,0.977634,0.955485
1344,18.38888888888889,170.87,117.3,0.0,0.14,196.0,484.17,9677.55,9677.55,-0.0,1019.3686,21.5057,-0.0,24.0376,2.532,0.950543,0.977634,0.955389
1345,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.950347,0.977634,0.955228
1346,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.950228,0.977634,0.955131
1347,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.950109,0.977634,0.955034
1348,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.949991,0.977634,0.954936
1349,18.52777777777778,173.46,117.42,0.0,-0.14,-196.0,94.88,1910.78,1910.78,-0.0,201.2688,4.2462,-0.0,4.7461,0.4999,0.949872,0.977634,0.954839
1350,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.949833,0.977634,0.954807
1351,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.949796,0.977634,0.954776
1352,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.949602,0.977634,0.954617
1353,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.949565,0.977634,0.954587
1354,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.94945,0.977634,0.954492
1355,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.949335,0.977634,0.954398
1356,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.949221,0.977634,0.954304
1357,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.949185,0.977634,0.954274
1358,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.948994,0.977634,0.954118
1359,18.11111111111111,165.75,117.08,0.0,0.28,392.0,674.83,13284.7,12600.0,684.7,1327.2,28.0,1.7007,32.9973,3.2966,0.948958,0.977634,0.954088
1360,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.948703,0.977571,0.953867
1361,18.66666666666667,176.07,117.53,0.0,0.83,1162.0,1455.6,29533.91,12600.0,16933.91,1327.2,28.0,42.0614,73.3579,3.2966,0.948447,0.977478,0.953641
1362,19.5,192.15,118.23,0.0,0.83,1162.0,1472.38,31208.05,12600.0,18608.05,1327.2,28.0,46.2197,77.5163,3.2966,0.948192,0.975904,0.95315
1363,20.33333333333333,208.92,118.96,0.0,0.72,1008.0,1335.88,29524.88,12600.0,16924.88,1327.2,28.0,42.0389,73.3355,3.2966,0.947937,0.974173,0.95263
1364,21.05555555555555,224.02,119.61,0.0,0.83,1162.0,1505.63,34458.57,12600.0,21858.57,1327.2,28.0,54.2935,85.5901,3.2966,0.947681,0.972599,0.952139
1365,21.88888888888888,242.11,120.4,0.0,0.56,784.0,1146.51,27278.08,12600.0,14678.08,1327.2,28.0,36.4582,67.7548,3.2966,0.947426,0.970567,0.951566
1366,22.44444444444444,254.55,120.94,0.0,0.42,588.0,963.49,23505.43,12600.0,10905.43,1327.2,28.0,27.0875,58.3841,3.2966,0.947171,0.969202,0.951112
1367,22.86111111111111,264.09,121.36,0.0,0.42,588.0,973.45,24189.29,12600.0,11589.29,1327.2,28.0,28.7861,60.0827,3.2966,0.946915,0.968188,0.950721
1368,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.94666,0.96711,0.950319
1369,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.946457,0.96711,0.950152
1370,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.946255,0.96711,0.949986
1371,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.946052,0.96711,0.949819
1372,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.945849,0.96711,0.949653
1373,23.13888888888888,270.55,121.64,0.0,0.14,196.0,588.19,14793.54,12600.0,2193.54,1327.2,28.0,5.4484,36.745,3.2966,0.945747,0.96711,0.949569
1374,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.945491,0.966906,0.949322
1375,23.13888888888888,270.55,121.64,0.0,-0.14,-196.0,196.19,4934.37,4934.37,-0.0,519.7536,10.9653,-0.0,12.2563,1.291,0.945389,0.966906,0.949238
1376,23.0,267.31,121.5,0.0,-0.28,-392.0,-3.19,-67.5,-67.5,-0.0,-7.11,-0.15,-0.0,-0.1677,-0.0177,0.945289,0.966906,0.949156
1377,22.72222222222222,260.89,121.22,0.0,-0.42,-588.0,-205.89,-4304.02,-4304.02,0.0,-453.3568,-9.5645,0.0,-10.6906,-1.1261,0.94529,0.966906,0.949157
1378,22.30555555555555,251.41,120.81,0.0,-0.14,-196.0,176.22,4272.48,4272.48,-0.0,450.0346,9.4944,-0.0,10.6122,1.1178,0.945378,0.966906,0.949229
1379,22.16666666666666,248.29,120.67,0.0,-0.28,-392.0,-23.04,-469.86,-469.86,-0.0,-49.4919,-1.0441,-0.0,-1.1671,-0.1229,0.945291,0.966906,0.949158
1380,21.88888888888888,242.11,120.4,0.0,-0.56,-784.0,-421.49,-8487.87,-6300.0,-2187.87,-663.6,-14.0,-5.4344,-21.0826,-1.6483,0.945301,0.966906,0.949166
1381,21.33333333333333,229.97,119.87,0.0,-0.42,-588.0,-238.16,-4674.29,-4674.29,0.0,-492.3585,-10.3873,0.0,-11.6103,-1.2229,0.945428,0.967109,0.949307
1382,20.91666666666666,221.08,119.49,0.0,-0.44,-616.0,-275.43,-5300.19,-5300.19,-0.0,-558.2867,-11.7782,-0.0,-13.1649,-1.3867,0.945523,0.967109,0.949385
1383,20.47222222222222,211.78,119.08,0.0,-0.69,-966.0,-635.14,-11962.51,-6300.0,-5662.51,-663.6,-14.0,-14.0649,-29.7131,-1.6483,0.94563,0.967109,0.949473
1384,19.77777777777778,197.66,118.47,0.0,-0.69,-966.0,-649.87,-11824.74,-6300.0,-5524.74,-663.6,-14.0,-13.7227,-29.3709,-1.6483,0.945758,0.967636,0.949672
1385,19.08333333333333,184.02,117.87,0.0,-0.42,-588.0,-286.11,-5023.14,-5023.14,-0.0,-529.1041,-11.1625,-0.0,-12.4768,-1.3142,0.945886,0.96815,0.949869
1386,18.66666666666667,176.07,117.53,0.0,-0.28,-392.0,-98.4,-1689.86,-1689.86,-0.0,-177.9986,-3.7552,-0.0,-4.1974,-0.4421,0.945987,0.96815,0.949952
1387,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.946022,0.96815,0.94998
1388,18.66666666666667,176.07,117.53,0.0,0.42,588.0,881.6,17887.53,12600.0,5287.53,1327.2,28.0,13.1335,44.43,3.2966,0.945766,0.968057,0.949754
1389,19.08333333333333,184.02,117.87,0.0,0.14,196.0,497.89,10327.61,10327.61,-0.0,1087.8416,22.9502,-0.0,25.6523,2.702,0.945511,0.967565,0.949457
1390,19.22222222222222,186.71,117.99,0.0,0.28,392.0,696.7,14556.65,12600.0,1956.65,1327.2,28.0,4.86,36.1566,3.2966,0.945302,0.967565,0.949285
1391,19.5,192.15,118.23,0.0,0.14,196.0,506.38,10733.05,10733.05,0.0,1130.5479,23.8512,0.0,26.6593,2.8081,0.945047,0.967383,0.949043
1392,19.63888888888889,194.89,118.35,0.0,0.28,392.0,705.24,15054.49,12600.0,2454.49,1327.2,28.0,6.0966,37.3932,3.2966,0.944829,0.967383,0.948864
1393,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.944574,0.967155,0.948614
1394,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.944348,0.967155,0.948428
1395,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.944292,0.967155,0.948382
1396,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.944066,0.967155,0.948197
1397,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.943924,0.967155,0.94808
1398,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.943869,0.967155,0.948035
1399,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.943643,0.967155,0.947849
1400,20.05555555555556,203.25,118.71,0.0,0.14,196.0,517.96,11291.28,11291.28,0.0,1189.3482,25.0917,0.0,28.0459,2.9542,0.9435,0.967155,0.947732
1401,20.19444444444445,206.07,118.83,0.0,0.0,0.0,324.9,7131.72,7131.72,-0.0,751.2078,15.8483,-0.0,17.7142,1.8659,0.943272,0.967155,0.947544
1402,20.19444444444445,206.07,118.83,0.0,-0.28,-392.0,-67.1,-1246.65,-1246.65,-0.0,-131.3138,-2.7703,-0.0,-3.0965,-0.3262,0.943127,0.967155,0.947426
1403,19.91666666666667,200.44,118.59,0.0,-0.28,-392.0,-72.97,-1337.05,-1337.05,-0.0,-140.8359,-2.9712,-0.0,-3.321,-0.3498,0.943152,0.967155,0.947447
1404,19.63888888888889,194.89,118.35,0.0,-0.28,-392.0,-78.76,-1423.02,-1423.02,0.0,-149.8914,-3.1623,0.0,-3.5346,-0.3723,0.943179,0.967155,0.947469
1405,19.36111111111111,189.42,118.11,0.0,-0.42,-588.0,-280.47,-4995.79,-4995.79,-0.0,-526.2232,-11.1018,-0.0,-12.4088,-1.3071,0.943208,0.967155,0.947492
1406,18.94444444444445,181.35,117.76,0.0,-0.14,-196.0,103.11,2123.22,2123.22,-0.0,223.6458,4.7183,-0.0,5.2738,0.5555,0.94331,0.967155,0.947576
1407,18.80555555555556,178.7,117.64,0.0,-0.14,-196.0,100.34,2051.03,2051.03,-0.0,216.0418,4.5578,-0.0,5.0945,0.5366,0.943267,0.967155,0.94754
1408,18.66666666666667,176.07,117.53,0.0,0.0,0.0,293.6,5957.1,5957.1,-0.0,627.4812,13.238,-0.0,14.7966,1.5586,0.943225,0.967155,0.947506
1409,18.66666666666667,176.07,117.53,0.0,-0.14,-196.0,97.6,1980.29,1980.29,0.0,208.5905,4.4006,0.0,4.9188,0.5181,0.943104,0.967155,0.947407
1410,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.943064,0.967155,0.947374
1411,18.52777777777778,173.46,117.42,0.0,-0.14,-196.0,94.88,1910.78,1910.78,-0.0,201.2688,4.2462,-0.0,4.7461,0.4999,0.942945,0.967155,0.947277
1412,18.38888888888889,170.87,117.3,0.0,0.14,196.0,484.17,9677.55,9677.55,-0.0,1019.3686,21.5057,-0.0,24.0376,2.532,0.942907,0.967155,0.947245
1413,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.942711,0.967155,0.947084
1414,18.52777777777778,173.46,117.42,0.0,0.28,392.0,682.88,13752.45,12600.0,1152.45,1327.2,28.0,2.8625,34.1591,3.2966,0.942592,0.967155,0.946986
1415,18.80555555555556,178.7,117.64,0.0,0.0,0.0,296.34,6057.43,6057.43,0.0,638.0493,13.461,0.0,15.0458,1.5848,0.942337,0.967048,0.946758
1416,18.80555555555556,178.7,117.64,0.0,0.28,392.0,688.34,14070.24,12600.0,1470.24,1327.2,28.0,3.6519,34.9484,3.2966,0.942214,0.967048,0.946657
1417,19.08333333333333,184.02,117.87,0.0,0.14,196.0,497.89,10327.61,10327.61,-0.0,1087.8416,22.9502,-0.0,25.6523,2.702,0.941959,0.966911,0.946423
1418,19.22222222222222,186.71,117.99,0.0,0.14,196.0,500.7,10461.49,10461.49,-0.0,1101.9436,23.2478,-0.0,25.9848,2.7371,0.941749,0.966911,0.946251
1419,19.36111111111111,189.42,118.11,0.0,0.0,0.0,307.53,6471.87,6471.87,-0.0,681.7036,14.3819,-0.0,16.0752,1.6933,0.941537,0.966911,0.946077
1420,19.36111111111111,189.42,118.11,0.0,0.28,392.0,699.53,14721.39,12600.0,2121.39,1327.2,28.0,5.2692,36.5658,3.2966,0.941406,0.966911,0.945969
1421,19.63888888888889,194.89,118.35,0.0,-0.14,-196.0,117.24,2502.67,2502.67,-0.0,263.6146,5.5615,-0.0,6.2163,0.6548,0.941151,0.966714,0.945724
1422,19.5,192.15,118.23,0.0,-0.42,-588.0,-277.62,-4980.5,-4980.5,0.0,-524.6127,-11.0678,0.0,-12.3708,-1.3031,0.9411,0.966714,0.945683
1423,19.08333333333333,184.02,117.87,0.0,-0.42,-588.0,-286.11,-5023.14,-5023.14,-0.0,-529.1041,-11.1625,-0.0,-12.4768,-1.3142,0.941201,0.966714,0.945766
1424,18.66666666666667,176.07,117.53,0.0,0.0,0.0,293.6,5957.1,5957.1,-0.0,627.4812,13.238,-0.0,14.7966,1.5586,0.941303,0.966714,0.945849
1425,18.66666666666667,176.07,117.53,0.0,-0.14,-196.0,97.6,1980.29,1980.29,0.0,208.5905,4.4006,0.0,4.9188,0.5181,0.941182,0.966714,0.94575
1426,18.52777777777778,173.46,117.42,0.0,-0.03,-42.0,248.88,5012.16,5012.16,0.0,527.9475,11.1381,0.0,12.4495,1.3113,0.941142,0.966714,0.945717
1427,18.5,172.94,117.39,0.0,-0.11,-154.0,136.33,2741.41,2741.41,-0.0,288.7619,6.092,-0.0,6.8093,0.7172,0.941041,0.966714,0.945634
1428,18.38888888888889,170.87,117.3,0.0,-0.08,-112.0,176.17,3521.27,3521.27,-0.0,370.9071,7.825,-0.0,8.7463,0.9213,0.940985,0.966714,0.945588
1429,18.30555555555556,169.33,117.24,0.0,-0.08,-112.0,174.57,3473.48,3473.48,-0.0,365.8732,7.7188,-0.0,8.6276,0.9088,0.940914,0.966714,0.945529
1430,18.22222222222222,167.79,117.17,0.0,0.03,42.0,326.96,6476.02,6476.02,-0.0,682.1408,14.3912,-0.0,16.0855,1.6943,0.940843,0.966714,0.945472
1431,18.25,168.3,117.19,0.0,0.03,42.0,327.49,6496.4,6496.4,-0.0,684.2875,14.4364,-0.0,16.1361,1.6997,0.940712,0.966714,0.945364
1432,18.27777777777778,168.81,117.21,0.0,0.06,84.0,370.02,7351.24,7351.24,-0.0,774.3306,16.3361,-0.0,18.2594,1.9233,0.940581,0.966714,0.945256
1433,18.33333333333333,169.84,117.26,0.0,0.11,154.0,441.1,8790.03,8790.03,0.0,925.8832,19.5334,0.0,21.8332,2.2998,0.940432,0.966714,0.945134
1434,18.44444444444445,171.91,117.35,0.0,0.14,196.0,485.26,9728.64,9728.64,-0.0,1024.7501,21.6192,-0.0,24.1645,2.5453,0.940253,0.966714,0.944987
